NrSiblings,MathScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
3,97,0,1,1,True,False,False,False,True,True,False,True
1,77,1,2,2,True,False,True,False,False,True,False,True
1,70,0,1,0,True,True,False,False,False,True,True,True
1,70,0,0,0,True,False,True,False,False,True,False,True
2,73,4,2,1,True,False,False,False,False,True,True,True
2,61,0,2,2,False,True,False,False,False,True,True,True
1,60,0,0,1,False,False,True,False,False,True,False,False
1,63,3,2,0,True,True,False,False,False,False,True,True
3,56,0,0,0,False,False,False,False,True,True,True,True
1,55,0,2,0,True,False,False,False,False,True,True,False
1,47,0,0,1,True,False,True,False,False,False,False,True
2,85,3,2,1,True,True,False,False,False,True,True,False
3,76,2,1,0,True,False,False,True,False,False,False,True
4,62,1,1,2,False,False,True,False,False,True,True,True
1,60,0,0,1,True,False,False,False,True,True,True,False
2,73,3,2,1,True,True,False,False,False,False,True,False
2,80,0,2,1,True,False,True,False,False,True,False,False
2,60,0,1,1,False,False,True,False,False,True,True,True
1,85,1,2,1,False,False,False,True,False,True,False,False
1,61,3,1,1,True,True,False,False,False,False,False,True
1,64,0,1,1,True,False,False,False,True,True,False,False
2,56,0,1,1,True,False,True,False,False,True,False,False
7,80,4,1,1,True,False,False,False,False,True,True,True
1,65,1,1,2,False,False,False,False,True,True,True,False
1,68,1,1,0,False,False,True,False,False,False,True,False
1,65,1,1,1,False,True,False,False,False,False,True,True
4,65,3,2,1,True,False,False,True,False,False,True,True
0,56,2,2,0,True,False,False,True,False,False,True,True
2,63,0,1,0,True,False,False,True,False,True,True,False
1,82,1,1,1,False,False,False,False,True,True,False,False
3,61,0,2,1,False,False,True,False,False,True,False,True
2,70,1,2,1,True,False,True,False,False,True,False,False
5,75,0,2,1,False,False,False,False,True,True,True,True
2,54,2,1,2,False,False,True,False,False,False,True,True
2,41,0,1,0,False,False,True,False,False,False,False,True
1,61,1,2,1,False,False,True,False,False,False,False,True
0,64,2,0,1,True,False,False,True,False,True,True,True
1,56,4,2,2,False,True,False,False,False,False,True,True
3,81,3,0,1,False,False,True,False,False,True,True,True
2,43,0,1,1,False,False,False,False,False,True,True,True
1,57,0,2,1,True,False,False,True,False,True,True,False
2,56,0,1,1,False,False,False,False,True,False,True,False
3,32,0,1,0,False,True,False,False,False,False,True,True
2,95,4,2,1,True,False,False,True,False,True,True,True
3,57,1,1,1,True,False,True,False,False,False,True,True
4,52,0,1,0,True,False,True,False,False,False,False,True
4,80,2,2,1,False,False,False,False,True,True,False,False
1,54,3,1,0,False,True,False,False,False,False,True,False
0,44,0,0,0,True,False,True,False,False,True,True,True
4,67,1,1,1,True,False,False,False,False,False,True,False
2,47,2,1,1,False,False,False,True,False,True,True,True
4,77,2,2,0,True,False,False,True,False,True,True,False
5,76,4,2,1,True,False,True,False,False,True,True,True
1,68,1,1,1,False,False,True,False,False,True,True,False
2,43,2,1,1,False,False,True,False,False,False,False,True
1,74,1,2,0,False,False,False,False,False,True,False,True
3,42,0,1,2,False,False,False,True,False,True,True,True
3,86,3,0,1,True,False,False,True,False,False,True,False
1,71,0,1,0,False,False,False,False,True,True,True,True
3,68,0,2,0,True,False,False,False,True,False,False,True
2,42,2,2,0,False,False,False,True,False,False,True,False
1,92,1,0,1,True,False,True,False,False,True,False,True
2,58,0,2,1,False,False,False,True,False,True,True,True
1,68,2,1,1,False,False,False,False,False,False,True,True
1,72,0,1,1,False,True,False,False,False,True,True,False
3,63,0,1,1,False,False,True,False,False,True,False,False
2,83,0,1,1,False,True,False,False,False,True,False,True
0,51,0,1,2,True,False,True,False,False,False,False,True
7,69,0,1,1,True,False,True,False,False,True,True,False
2,64,1,0,0,False,True,False,False,False,True,True,True
1,49,3,1,1,False,True,False,False,False,False,True,True
3,39,4,1,0,True,False,True,False,False,True,True,False
1,55,2,1,2,False,False,False,True,False,False,False,True
1,57,1,1,1,False,False,False,True,False,False,True,True
3,24,2,2,1,True,False,False,True,False,False,True,False
2,75,0,1,1,False,False,True,False,False,True,True,True
3,99,1,1,1,False,False,False,False,True,True,True,True
3,86,4,1,0,True,False,False,False,True,True,True,True
4,39,1,2,0,False,False,False,True,False,True,True,False
1,72,0,2,2,False,False,True,False,False,True,False,False
5,29,1,1,1,True,False,False,False,False,False,True,False
3,92,0,2,0,True,False,False,False,True,True,False,True
0,58,0,1,0,False,True,False,False,False,True,True,True
4,100,1,1,1,True,False,False,False,True,True,False,True
2,80,1,1,2,False,False,True,False,False,True,False,True
1,54,0,0,2,True,False,False,True,False,True,True,True
4,35,1,1,1,False,False,True,False,False,True,True,False
3,79,0,0,0,False,False,True,False,False,True,True,True
1,42,3,2,1,True,False,True,False,False,False,True,True
4,63,2,0,1,True,False,False,False,True,True,True,True
3,46,0,2,1,True,False,False,False,False,False,True,False
2,57,0,1,1,True,False,False,True,False,False,False,True
3,74,2,0,1,False,False,False,True,False,True,False,True
3,51,1,1,1,True,True,False,False,False,True,True,True
0,84,0,2,1,False,False,True,False,False,False,False,True
1,49,3,1,1,True,True,False,False,False,True,True,False
4,60,2,2,1,False,True,False,False,False,True,False,True
1,66,0,1,1,False,False,False,True,False,True,True,True
0,70,4,2,0,False,False,False,False,True,True,True,True
3,73,0,2,1,True,False,True,False,False,False,False,True
3,73,1,0,1,False,False,False,True,False,True,True,True
0,80,0,1,0,False,False,False,False,True,False,True,True
1,68,0,1,0,True,False,False,True,False,True,False,True
2,66,4,0,2,False,False,True,False,False,True,False,False
2,57,0,0,2,False,False,True,False,False,True,True,True
1,80,0,2,0,True,False,False,True,False,True,False,True
4,59,3,1,2,False,False,False,True,False,True,True,False
4,48,0,1,0,False,False,True,False,False,True,False,True
2,63,4,2,0,False,False,True,False,False,True,True,True
1,64,3,2,1,True,True,False,False,False,False,True,True
2,56,1,1,1,True,True,False,False,False,True,True,True
0,58,0,1,2,True,True,False,False,False,False,False,True
0,61,0,2,0,False,False,True,False,False,False,True,True
3,51,0,1,2,False,False,True,False,False,True,True,True
1,86,3,1,1,True,False,False,False,True,True,False,True
1,72,0,0,1,True,False,False,False,False,True,True,False
1,76,2,0,1,False,False,False,False,True,True,True,True
3,70,1,2,2,True,True,False,False,False,True,False,True
2,64,2,2,1,True,True,False,False,False,True,False,True
4,72,1,0,1,False,False,False,True,False,False,False,False
2,48,0,1,2,True,False,False,True,False,False,True,False
2,45,1,1,1,True,True,False,False,False,False,False,False
0,80,1,1,2,True,True,False,False,False,True,True,True
3,66,3,0,1,True,False,True,False,False,True,False,False
3,76,3,2,1,False,False,False,True,False,True,True,True
0,67,1,1,0,False,False,True,False,False,True,True,True
1,75,1,1,1,True,False,False,True,False,True,True,True
4,77,4,1,2,True,False,True,False,False,True,True,False
2,84,0,2,0,False,False,True,False,False,False,False,False
1,73,0,2,1,True,True,False,False,False,True,True,False
1,73,2,2,1,False,False,True,False,False,True,True,False
1,69,2,1,1,False,True,False,False,False,True,True,True
3,80,2,1,1,False,False,True,False,False,True,True,True
1,55,0,1,1,False,True,False,False,False,True,True,True
5,80,0,1,0,False,False,True,False,False,True,True,False
2,37,0,2,0,False,False,False,False,False,True,True,True
2,100,4,2,1,True,False,False,False,True,True,True,True
1,72,0,1,1,True,False,False,True,False,True,True,True
2,63,1,1,0,True,False,False,False,False,True,True,True
4,79,1,1,2,True,False,False,False,True,True,True,True
3,59,2,0,1,False,False,True,False,False,True,True,False
5,82,1,2,0,True,False,False,False,True,True,False,True
3,50,1,2,1,True,False,True,False,False,False,True,False
2,76,0,1,1,True,False,False,False,True,True,True,True
2,92,4,0,1,True,False,False,False,True,True,False,True
2,70,1,1,0,True,True,False,False,False,True,False,True
1,63,0,0,0,False,False,True,False,False,True,True,False
0,75,1,2,1,False,False,True,False,False,True,True,True
1,57,1,0,2,False,True,False,False,False,True,True,False
3,70,0,2,2,True,False,False,False,True,True,True,False
1,78,0,2,0,True,False,False,True,False,True,True,True
3,59,0,2,2,True,False,False,False,True,True,True,True
2,43,0,2,0,True,True,False,False,False,False,False,True
2,78,0,2,1,True,False,True,False,False,True,True,False
2,75,4,1,1,False,False,True,False,False,True,False,True
1,70,1,1,1,True,False,True,False,False,True,True,True
1,55,3,1,1,True,True,False,False,False,True,False,False
1,71,0,1,0,True,False,True,False,False,True,True,True
3,62,1,2,1,True,True,False,False,False,True,True,True
2,68,4,1,1,False,False,False,False,False,True,False,True
1,68,0,1,1,False,False,True,False,False,True,True,False
1,42,0,1,0,False,False,False,True,False,False,True,False
5,70,2,1,1,True,False,True,False,False,False,False,False
4,90,1,2,1,False,False,False,True,False,True,True,True
6,58,1,2,1,True,False,False,False,True,False,True,True
3,63,0,1,1,True,False,True,False,False,True,True,True
2,52,0,1,1,False,False,True,False,False,True,True,False
1,77,0,1,0,False,False,True,False,False,True,True,True
1,75,2,1,1,True,False,False,False,True,True,False,True
1,70,0,1,1,True,False,False,False,False,True,True,False
4,59,0,2,1,True,True,False,False,False,False,False,True
1,94,1,1,2,False,False,False,True,False,True,True,True
2,72,1,1,2,False,False,True,False,False,False,False,True
2,72,0,2,1,True,True,False,False,False,True,True,False
3,95,2,2,1,True,False,True,False,False,True,True,True
1,76,0,1,1,False,False,False,False,True,False,False,True
3,71,2,2,1,False,False,True,False,False,True,False,True
1,71,2,1,1,False,False,False,False,True,False,False,True
1,79,0,1,2,False,False,True,False,False,True,False,False
1,45,0,2,1,True,False,False,True,False,True,True,False
1,75,2,1,0,True,False,False,False,True,True,True,False
3,86,1,1,1,False,False,True,False,False,True,True,True
1,62,1,1,0,False,False,True,False,False,True,True,True
3,66,3,1,1,False,False,True,False,False,False,False,True
1,84,0,2,1,False,True,False,False,False,True,False,True
0,79,2,2,2,False,False,False,True,False,True,False,True
1,50,0,1,1,False,False,False,True,False,False,True,False
1,88,3,2,0,False,True,False,False,False,True,True,True
0,84,4,2,0,True,True,False,False,False,True,True,True
0,84,2,1,2,True,False,False,False,True,False,True,True
1,65,1,1,2,False,False,False,True,False,True,False,True
1,85,0,2,1,True,False,True,False,False,True,True,False
2,58,0,0,0,False,False,True,False,False,True,True,True
1,54,0,1,1,True,False,True,False,False,True,True,False
1,46,2,0,1,False,True,False,False,False,True,True,False
3,77,0,2,1,False,False,False,False,True,False,False,True
1,56,3,2,1,True,False,True,False,False,False,True,True
2,94,0,1,1,True,False,True,False,False,True,True,False
3,80,0,1,0,True,False,False,True,False,False,False,False
1,37,0,1,1,False,False,False,True,False,False,False,True
3,71,0,2,0,True,False,False,False,False,True,True,True
2,75,0,1,1,True,False,False,False,True,True,False,False
1,79,0,0,0,False,False,False,False,True,True,True,False
3,83,2,2,1,False,False,True,False,False,True,False,False
3,63,0,2,1,True,False,True,False,False,True,False,True
1,81,2,2,1,True,True,False,False,False,True,False,True
1,69,4,1,0,True,False,True,False,False,True,False,False
2,72,0,1,1,False,True,False,False,False,False,True,False
0,66,0,1,1,False,False,False,False,True,True,False,True
0,91,0,2,1,True,False,True,False,False,True,True,True
2,59,2,1,2,False,False,True,False,False,False,True,True
1,66,0,2,2,True,True,False,False,False,True,True,False
2,71,2,1,1,True,False,False,False,False,False,True,True
1,62,3,2,1,False,False,False,True,False,False,True,False
6,50,1,1,2,False,False,True,False,False,False,True,False
1,45,1,2,1,True,False,False,False,False,False,False,False
1,68,2,0,1,False,False,False,False,False,True,False,True
1,69,0,1,1,True,False,False,False,False,True,True,False
3,75,1,2,1,False,True,False,False,False,True,True,False
1,89,0,0,1,True,False,False,False,True,False,False,True
5,83,2,1,1,True,False,False,False,True,True,False,True
3,76,0,2,0,True,False,True,False,False,True,True,True
1,60,0,2,0,True,True,False,False,False,False,True,False
1,55,3,1,1,False,False,True,False,False,True,False,False
0,78,1,0,0,True,False,True,False,False,True,False,True
5,54,1,1,0,True,False,False,True,False,True,True,True
2,86,1,2,0,False,False,True,False,False,True,False,False
2,84,0,2,1,True,False,False,False,False,True,True,True
3,72,4,0,1,False,False,False,False,False,True,True,True
2,49,0,1,0,False,False,False,False,False,True,True,True
4,72,0,2,1,False,False,False,True,False,True,True,False
1,50,0,0,1,False,False,True,False,False,False,True,True
5,83,3,1,0,False,True,False,False,False,True,True,True
1,64,0,1,1,True,False,False,True,False,True,True,True
2,53,0,1,1,False,False,False,True,False,True,True,True
3,64,2,2,2,False,False,True,False,False,True,True,False
1,100,2,2,1,True,False,False,False,True,True,True,False
1,57,0,0,1,False,False,True,False,False,False,False,True
2,66,0,2,0,False,False,True,False,False,True,True,True
0,69,4,2,0,True,False,True,False,False,True,False,True
1,43,1,1,0,False,False,True,False,False,False,False,False
4,42,0,2,1,False,False,False,False,False,False,True,True
1,79,1,1,1,True,False,False,True,False,True,True,False
4,91,4,2,1,False,False,True,False,False,True,False,True
2,74,1,0,1,False,False,False,True,False,True,True,True
2,69,0,2,1,True,False,False,True,False,True,True,False
4,79,2,1,2,False,False,True,False,False,True,True,True
3,62,0,1,1,False,False,True,False,False,True,False,True
1,75,1,0,1,False,False,True,False,False,True,False,True
1,67,2,2,0,True,False,False,True,False,True,True,False
2,59,0,1,1,True,False,True,False,False,True,False,True
1,73,3,0,1,True,False,False,False,True,False,False,False
4,82,0,1,1,True,False,True,False,False,True,True,True
4,67,2,1,1,True,False,False,True,False,False,True,True
3,56,2,2,1,True,False,False,True,False,False,True,False
2,63,0,1,0,True,False,False,False,True,False,False,False
3,66,3,2,0,True,False,True,False,False,True,True,True
7,92,0,2,0,False,False,False,True,False,True,True,True
1,67,2,1,0,False,True,False,False,False,True,True,True
2,76,2,1,1,True,False,False,True,False,True,True,False
1,59,0,0,1,True,False,False,False,True,False,True,True
2,69,0,1,2,True,False,False,True,False,True,True,True
0,73,0,1,1,True,False,True,False,False,False,True,True
3,59,1,1,0,True,False,True,False,False,True,True,True
3,62,3,1,0,False,False,False,False,True,True,False,False
3,83,1,0,1,False,False,False,True,False,True,False,True
2,46,2,1,0,False,False,True,False,False,False,True,False
1,67,1,0,0,False,False,False,True,False,False,False,True
0,64,0,1,0,True,False,False,False,True,False,True,True
0,61,2,1,2,True,False,False,False,False,True,True,True
1,63,0,0,0,False,False,True,False,False,True,True,True
0,82,1,2,0,True,False,True,False,False,True,True,True
1,44,2,2,1,False,False,False,False,False,True,False,False
0,86,3,0,1,False,False,True,False,False,True,False,True
3,73,0,2,1,True,False,True,False,False,True,False,True
1,97,1,0,1,True,False,False,True,False,True,True,True
2,61,2,1,0,False,False,False,False,False,False,True,True
4,87,4,0,2,True,False,False,True,False,False,True,True
2,62,0,2,0,False,False,True,False,False,True,True,True
2,71,4,2,0,False,False,False,True,False,True,True,False
2,71,2,1,1,True,False,False,True,False,True,True,True
1,46,0,2,1,False,False,True,False,False,True,True,True
2,66,1,1,1,False,False,False,True,False,True,True,False
2,67,2,2,1,False,False,True,False,False,True,False,True
0,63,1,2,0,False,False,True,False,False,True,False,True
1,83,2,2,1,False,True,False,False,False,True,True,True
2,46,0,1,0,True,False,True,False,False,True,True,True
1,64,0,1,0,False,False,False,False,True,True,True,True
3,68,0,2,2,False,True,False,False,False,True,True,True
3,70,1,1,1,False,False,False,False,False,True,True,True
2,66,0,2,0,False,True,False,False,False,False,True,True
1,76,1,2,2,True,False,True,False,False,False,True,False
1,53,1,1,2,False,False,True,False,False,True,True,True
0,37,3,2,1,False,True,False,False,False,False,True,True
2,63,1,1,1,False,True,False,False,False,False,True,True
1,68,2,2,2,True,True,False,False,False,False,False,True
1,77,0,1,2,True,False,True,False,False,True,False,True
2,94,1,0,1,True,False,False,False,True,True,True,False
1,65,0,1,0,False,False,True,False,False,True,True,False
4,54,4,1,1,False,False,True,False,False,False,True,False
1,53,0,1,1,False,False,False,True,False,False,False,True
3,57,0,1,0,False,False,True,False,False,True,True,False
3,83,0,2,0,True,False,True,False,False,True,True,True
0,69,3,1,1,True,True,False,False,False,True,True,False
2,96,1,0,1,True,False,False,True,False,True,False,True
1,50,0,0,0,True,False,False,True,False,False,False,False
2,53,0,1,0,False,False,True,False,False,True,True,True
2,83,0,1,2,True,False,False,True,False,True,True,False
3,84,3,1,2,False,False,True,False,False,True,True,True
1,88,4,1,1,False,True,False,False,False,True,False,False
2,83,1,1,2,True,False,False,True,False,False,True,True
6,71,0,1,1,False,False,False,False,True,True,False,False
3,56,2,2,0,False,False,False,True,False,True,True,True
7,53,0,2,0,False,False,True,False,False,True,True,True
1,75,3,1,0,False,False,False,True,False,True,True,False
4,65,2,1,2,False,False,False,True,False,False,True,False
3,61,3,1,1,True,False,False,False,True,False,True,True
0,79,0,2,1,True,False,True,False,False,True,True,True
1,62,3,1,1,True,False,True,False,False,True,True,False
1,53,2,1,0,False,False,True,False,False,True,True,True
3,29,0,1,1,False,False,True,False,False,False,True,True
4,44,0,1,1,False,False,False,True,False,True,True,True
1,49,1,0,1,True,False,True,False,False,True,True,True
2,60,0,1,1,False,False,False,False,False,True,True,True
5,71,0,1,1,False,True,False,False,False,True,True,True
1,63,1,1,2,True,False,False,False,True,True,True,True
2,90,3,1,0,True,False,False,False,True,True,True,True
1,65,0,2,2,False,True,False,False,False,True,True,True
1,52,1,1,1,False,False,True,False,False,False,True,False
1,89,0,1,1,True,False,False,True,False,True,True,False
3,62,2,2,2,False,False,True,False,False,True,False,False
1,71,0,2,0,False,False,False,True,False,True,True,True
1,63,2,1,2,True,False,False,True,False,True,True,True
3,54,1,1,1,True,False,True,False,False,False,True,True
0,43,0,2,1,False,False,True,False,False,False,True,True
0,80,1,2,2,False,False,False,True,False,True,True,True
3,70,1,1,0,False,False,True,False,False,True,True,False
3,43,2,1,2,True,False,False,True,False,True,True,True
2,46,1,0,1,False,False,True,False,False,False,False,False
3,37,3,1,1,False,False,True,False,False,False,True,True
4,67,1,1,0,True,False,False,False,False,False,True,False
2,63,3,2,1,False,False,False,True,False,True,True,False
5,44,2,2,1,False,False,False,False,False,False,True,True
2,69,0,1,1,False,False,True,False,False,True,True,True
3,45,1,1,1,False,False,True,False,False,True,True,True
0,54,4,2,1,False,False,True,False,False,True,True,True
3,81,1,2,1,False,False,False,False,True,True,False,True
4,53,1,1,0,False,False,False,True,False,False,True,True
1,67,2,1,1,True,False,True,False,False,True,False,False
3,70,1,2,0,False,False,False,True,False,False,False,False
3,96,0,2,1,True,False,False,True,False,True,False,True
1,93,0,1,0,False,False,False,True,False,True,False,True
1,47,3,0,1,False,False,True,False,False,True,True,True
1,82,0,2,2,True,False,False,False,True,True,False,True
4,79,2,2,2,True,False,False,True,False,True,False,True
1,53,1,0,0,False,False,False,True,False,False,True,True
2,69,0,1,1,False,True,False,False,False,True,True,True
2,43,1,2,0,False,False,False,False,False,True,True,True
3,59,1,0,1,False,False,False,True,False,True,True,False
1,62,1,2,1,False,False,True,False,False,True,False,True
1,57,0,2,1,False,False,True,False,False,False,False,True
0,93,2,2,1,False,False,True,False,False,True,False,False
0,62,2,2,2,False,False,True,False,False,False,False,True
1,60,3,1,0,False,False,True,False,False,True,True,False
1,51,0,1,1,False,False,False,True,False,True,True,True
1,81,0,1,2,False,False,False,True,False,True,False,False
1,70,0,2,1,False,False,True,False,False,True,True,False
2,45,2,0,0,True,False,False,True,False,False,True,False
2,95,0,2,0,False,False,False,False,True,True,False,True
4,97,2,1,0,True,False,False,False,True,True,False,False
3,55,0,2,0,True,False,True,False,False,False,True,False
1,67,1,0,2,True,False,True,False,False,True,True,False
0,62,0,2,1,True,False,True,False,False,True,True,True
4,62,0,2,1,False,True,False,False,False,False,False,True
3,65,0,1,1,True,False,False,True,False,True,True,True
3,65,2,2,0,True,True,False,False,False,False,False,True
2,85,0,1,2,True,False,False,False,True,False,False,False
1,67,1,1,1,False,False,False,True,False,True,False,True
3,83,2,1,1,False,False,False,False,True,True,True,True
0,38,2,1,1,False,False,True,False,False,False,True,True
7,89,1,1,0,True,False,True,False,False,True,True,True
4,88,2,0,1,False,False,True,False,False,True,True,True
6,68,4,1,0,True,False,True,False,False,True,True,True
3,74,1,1,1,False,False,False,False,True,True,True,False
2,66,0,0,1,False,True,False,False,False,False,False,True
1,72,0,1,1,True,False,True,False,False,False,True,True
1,43,2,2,1,True,False,True,False,False,False,True,True
3,74,2,2,2,False,False,True,False,False,True,True,True
1,50,1,1,0,False,True,False,False,False,False,False,True
1,49,4,2,1,False,False,False,True,False,True,True,True
1,44,0,1,2,False,True,False,False,False,False,False,True
0,59,0,2,2,False,False,True,False,False,True,True,True
4,82,1,2,0,False,False,False,False,False,True,False,False
1,72,0,2,0,False,False,False,True,False,True,True,True
2,58,3,1,1,False,False,True,False,False,False,True,False
2,50,4,2,1,True,False,True,False,False,False,False,True
3,51,0,1,1,True,False,False,True,False,False,False,True
4,75,2,0,0,True,False,True,False,False,True,False,True
1,74,2,1,1,False,False,False,True,False,True,True,True
1,62,1,2,1,False,False,True,False,False,True,True,True
2,86,2,2,1,True,False,True,False,False,True,True,True
2,49,0,1,0,False,False,False,True,False,False,True,False
3,78,2,1,1,False,True,False,False,False,True,False,False
1,76,0,1,0,True,True,False,False,False,True,True,False
1,81,0,2,1,False,False,True,False,False,True,True,False
3,54,2,1,1,False,False,True,False,False,False,False,False
1,66,3,2,0,True,False,True,False,False,True,True,True
0,94,0,2,1,False,True,False,False,False,True,False,True
2,73,2,1,1,True,False,True,False,False,True,False,True
1,71,4,1,1,True,False,True,False,False,True,True,True
1,88,0,1,0,True,False,True,False,False,True,True,True
1,74,2,1,1,True,False,False,True,False,True,True,True
3,80,0,1,2,True,True,False,False,False,True,False,True
6,63,2,1,1,True,True,False,False,False,False,True,False
3,65,0,1,1,False,False,False,True,False,True,True,True
3,76,0,2,1,False,True,False,False,False,False,False,True
0,32,0,0,1,False,False,False,False,False,True,False,True
4,68,1,0,1,True,True,False,False,False,True,True,True
5,68,3,0,1,True,False,True,False,False,False,False,True
3,55,0,2,1,False,False,True,False,False,False,True,True
1,47,0,0,1,False,False,True,False,False,False,True,True
1,78,0,2,0,True,False,True,False,False,True,True,True
0,55,3,1,0,False,False,False,True,False,False,True,True
2,45,1,2,0,False,False,False,True,False,False,True,True
1,53,3,0,1,True,False,False,False,False,False,True,True
4,77,3,0,1,True,False,True,False,False,True,False,False
3,86,2,2,2,True,False,False,True,False,True,False,True
1,65,2,2,1,True,True,False,False,False,True,True,True
3,64,0,1,0,False,False,False,True,False,True,True,False
1,80,4,2,1,True,False,True,False,False,True,True,False
4,82,0,1,1,True,False,False,True,False,True,False,False
1,69,2,0,1,False,False,False,False,True,True,True,True
1,91,0,1,2,True,True,False,False,False,True,True,True
2,49,3,1,1,False,False,True,False,False,False,False,True
1,76,3,2,1,False,False,False,False,True,True,True,False
2,75,1,2,0,True,False,False,False,True,True,True,False
0,70,3,1,1,False,False,False,True,False,False,False,True
1,96,4,0,1,True,False,True,False,False,True,True,False
1,71,1,2,1,True,False,True,False,False,True,True,True
3,80,4,0,1,False,False,True,False,False,True,True,False
4,61,1,2,0,True,False,False,True,False,False,True,False
3,62,0,1,2,False,False,True,False,False,False,True,True
1,54,4,1,0,True,False,False,False,False,False,True,False
3,100,0,1,2,True,False,False,False,True,True,True,True
2,100,0,2,2,True,False,True,False,False,True,False,False
2,47,3,0,2,True,False,False,False,False,True,True,True
0,64,4,2,0,True,True,False,False,False,False,True,True
0,68,0,1,0,True,False,True,False,False,True,False,True
1,54,0,2,2,False,False,True,False,False,True,True,True
3,73,1,0,1,True,False,True,False,False,True,True,True
4,83,1,2,1,True,False,False,False,True,True,False,False
3,64,4,1,2,True,True,False,False,False,False,True,True
7,83,0,1,1,False,False,True,False,False,True,True,False
1,63,2,2,1,True,True,False,False,False,True,True,False
3,68,0,1,1,True,True,False,False,False,True,True,True
3,58,0,1,1,True,True,False,False,False,False,True,True
0,51,0,2,0,True,False,True,False,False,False,True,True
2,71,1,0,1,True,True,False,False,False,True,True,False
2,65,0,1,0,False,True,False,False,False,True,True,False
4,45,0,1,0,True,True,False,False,False,True,True,True
4,51,2,2,1,True,False,False,True,False,False,True,True
1,64,2,1,2,False,False,False,True,False,True,True,False
2,70,0,1,0,False,False,False,True,False,True,True,False
2,60,0,2,1,False,False,False,False,True,False,True,True
2,64,0,1,0,True,False,False,False,False,False,True,True
4,79,4,1,1,True,True,False,False,False,True,True,True
0,51,2,0,0,False,False,True,False,False,False,True,True
3,71,4,0,1,True,False,False,False,True,False,True,False
3,62,1,2,1,False,False,False,True,False,True,True,True
4,96,2,1,1,True,False,False,False,True,True,True,False
1,66,1,1,1,False,True,False,False,False,True,False,True
1,66,0,2,1,False,False,False,False,True,True,False,False
1,74,1,0,0,True,False,False,False,True,False,True,True
3,95,2,1,2,False,False,False,True,False,True,False,True
0,55,2,1,1,True,True,False,False,False,False,True,True
3,64,1,2,0,False,True,False,False,False,True,True,False
1,87,1,2,0,True,False,False,True,False,True,True,True
5,72,3,1,1,False,False,False,True,False,True,True,True
4,73,3,2,1,True,False,True,False,False,True,True,False
1,93,2,1,1,True,False,False,False,True,True,True,True
7,69,4,1,1,True,True,False,False,False,False,True,True
4,94,4,0,0,True,False,False,False,True,True,True,True
2,64,0,1,2,False,False,False,False,False,True,False,True
2,54,0,1,1,False,False,False,True,False,True,False,False
4,58,2,1,1,False,False,True,False,False,False,True,True
3,67,2,2,1,True,False,False,False,True,True,True,False
1,84,2,2,1,False,False,False,True,False,True,False,True
5,47,1,1,1,False,False,True,False,False,False,True,True
0,43,2,1,1,True,False,False,False,False,True,True,True
3,83,1,1,2,False,False,True,False,False,True,False,True
3,50,2,1,2,False,False,False,True,False,False,False,True
1,75,3,1,1,False,False,False,True,False,True,True,True
0,83,1,1,2,False,False,False,False,True,True,True,True
3,79,2,1,1,True,False,True,False,False,False,True,False
1,67,0,0,1,False,False,True,False,False,True,True,False
2,55,1,2,0,False,False,False,True,False,True,False,False
3,76,0,1,1,False,False,False,False,True,True,False,True
3,64,0,0,1,True,False,True,False,False,True,True,False
0,91,4,0,2,True,True,False,False,False,True,True,True
1,57,1,2,0,False,False,False,False,False,True,True,True
1,88,2,2,0,True,True,False,False,False,True,True,False
0,69,3,2,1,True,True,False,False,False,True,True,True
4,75,4,1,0,False,False,True,False,False,True,True,True
1,61,0,0,0,False,False,True,False,False,True,True,True
3,87,2,1,2,False,False,False,False,True,False,False,False
3,66,1,1,1,False,True,False,False,False,True,True,True
0,88,3,2,1,False,False,False,True,False,True,False,True
7,65,3,1,2,False,True,False,False,False,True,True,True
3,56,0,1,1,False,False,False,False,False,False,False,False
5,77,4,2,0,False,False,True,False,False,True,True,False
1,86,2,2,1,True,False,False,True,False,True,True,False
6,82,2,0,2,True,False,False,True,False,False,True,True
4,49,0,1,1,False,False,True,False,False,False,True,False
1,47,1,2,1,False,False,True,False,False,False,False,False
1,43,0,1,2,False,False,False,True,False,True,False,True
3,84,2,1,2,False,False,False,False,True,True,False,True
1,70,2,1,1,False,True,False,False,False,True,False,False
3,54,0,1,0,True,True,False,False,False,False,True,True
2,81,1,1,1,True,False,True,False,False,True,True,True
2,79,0,1,1,True,False,True,False,False,True,True,True
3,98,1,2,2,False,False,False,True,False,True,False,False
3,64,0,1,0,False,False,False,False,False,False,False,True
2,88,0,1,2,True,False,False,False,False,True,False,True
1,54,1,1,1,False,False,False,False,False,True,True,True
0,63,3,0,0,True,False,False,False,False,True,False,True
2,66,2,2,0,False,True,False,False,False,True,True,True
2,77,0,1,0,True,False,True,False,False,True,False,True
4,60,1,2,0,True,False,False,False,True,True,True,False
0,75,0,0,0,False,False,False,True,False,True,False,True
4,67,0,1,1,True,False,False,False,False,False,True,True
1,91,3,1,0,True,False,False,True,False,False,True,True
5,56,0,0,0,True,False,False,False,True,False,True,True
3,68,0,0,0,True,False,False,True,False,False,False,False
1,92,3,2,0,True,False,True,False,False,True,False,False
